Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL1548,,,216.07,0.0,2.04,2,NC1=Nc2ccc(Cl)c(Cl)c2CN1,Ki,'=',nM,6.53,,,UO_0000065,30.23,0.69,4.49,12.96,0,CHEMBL930824,Displacement of [3H]LSD from human recombinant 5HT7 receptor expressed in HEK293-EBNA cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293-EBNA,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141581,1,Scientific Literature,Bioorg Med Chem Lett,2008,CHEMBL3833702,,,,294.0,5HT7,294.0
CHEMBL413707,,,471.6,0.0,4.39,14,O=S(=O)(c1ccc2cc[nH]c2c1)N1CCC[C@@H]1CCN1CCC(Oc2ccc(F)cc2)CC1,Ki,'=',nM,9.3,,,UO_0000065,19.72,0.38,4.91,14.17,0,CHEMBL619899,Binding affinity for human cloned 5-hydroxytryptamine 7 receptor in HEK 293 using [3H]5-CT as a radioligand,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134976,1,Scientific Literature,Bioorg Med Chem Lett,2002,CHEMBL3307715,,,,-9.3,5HT7,0.5012
CHEMBL210514,,,565.67,1.0,4.8,1,COc1nc(NCCCN2CCOCC2)nc(OC)c1NC(=O)c1ccc(Oc2cc3c(cc2C)CCC3(C)C)o1,Ki,'=',nM,5.76,,,UO_0000065,10.18,0.19,0.96,4.79,0,CHEMBL870244,Binding affinity to human 5HT7 receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148507,1,Scientific Literature,J Med Chem,2006,,,,,1750.0,5HT7,1750.0
CHEMBL606556,,,403.94,0.0,4.26,(R)-13f,CN1CCC[C@@H]1Cc1c[nH]c2ccc(NS(=O)(=O)c3cccc(Cl)c3)cc12,Ki,'=',nM,7.62,,,UO_0000065,18.86,0.39,3.36,11.69,0,CHEMBL828998,Inhibition of [3H]-LSD binding to 5-hydroxytryptamine 7 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1141169,1,Scientific Literature,J Med Chem,2005,CHEMBL3308072,,,,24.0,5HT7,24.0
CHEMBL2159460,,,451.03,0.0,4.53,63,CC(C)c1ccccc1OCCN1CCC(CNS(=O)(=O)c2cccc(Cl)c2)CC1,Ki,'=',nM,7.34,,,UO_0000065,16.27,0.33,2.81,12.51,0,CHEMBL2162843,Displacement of [3H]-5-CT from human 5-HT7b receptor expressed in HEK293 cells after 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL2157986,1,Scientific Literature,Eur J Med Chem,2012,CHEMBL3307715,,,,46.0,5HT7,46.0
CHEMBL425767,,,336.5,0.0,2.41,8e,CN1CCN(CCCC2(S(=O)(=O)c3ccccc3)CCC2)CC1,Ki,'=',nM,5.24,,,UO_0000065,15.56,0.31,2.83,12.89,0,CHEMBL865587,Displacement of [3H]5-HT from the cloned human 5-HT7 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139656,1,Scientific Literature,Bioorg Med Chem Lett,2006,CHEMBL3308072,,,,5800.0,5HT7,5800.0
CHEMBL1917359,,,429.63,0.0,4.54,54,CCN(CCCCN1CCC2CCCCC2C1)S(=O)(=O)c1cccc2cccnc12,Ki,'=',nM,7.89,,,UO_0000065,18.36,0.36,3.35,14.74,0,CHEMBL1920541,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1914452,1,Scientific Literature,Bioorg Med Chem,2011,CHEMBL3307715,,,,13.0,5HT7,13.0
CHEMBL476615,,,458.56,0.0,3.63,8h,COc1ccc(-n2c(=O)n(CCN3CCN(c4ccccc4OC)CC3)c3ccccc32)cc1,Ki,'=',nM,6.53,,,UO_0000065,14.24,0.26,2.9,12.59,0,CHEMBL961641,Inhibition of human 5HT7 receptor expressed in HEK293 cells by competitive binding assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1153927,1,Scientific Literature,Bioorg Med Chem Lett,2009,CHEMBL3307715,,,,296.0,5HT7,296.0
CHEMBL240025,,,322.41,0.0,4.03,40,CC(=O)OC1CCc2ccc(/N=C/N(C)Cc3ccccc3)cc21,Ki,'=',nM,7.0,,,UO_0000065,21.71,0.4,2.97,16.71,0,CHEMBL886703,Displacement of [3H]5CT from 5HT7 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139165,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3307715,,,,0.1,5HT7,100.0
CHEMBL241279,,,308.45,0.0,4.32,20,CSc1ccccc1CC1NCCc2c1[nH]c1ccccc21,Ki,'=',nM,7.46,,,UO_0000065,24.17,0.46,3.14,26.8,0,CHEMBL886703,Displacement of [3H]5CT from 5HT7 receptor expressed in HEK293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139165,1,Scientific Literature,Bioorg Med Chem Lett,2007,CHEMBL3307715,,,,0.035,5HT7,35.0
CHEMBL4071451,,,449.55,0.0,4.53,22,O=S(=O)(NCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1,Ki,'=',nM,7.1,,,UO_0000065,15.79,0.3,2.57,10.88,0,CHEMBL4041090,Displacement of [3H]-LSD from human 5-HT7 receptor expressed in CHO-K1 cell membranes after 120 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4038339,1,Scientific Literature,J Med Chem,2017,,,,,80.0,5HT7,80.0
CHEMBL4091193,,,464.42,0.0,4.93,38,O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(Cl)c1,Ki,'=',nM,7.92,,,UO_0000065,17.06,0.36,2.99,12.15,0,CHEMBL4041090,Displacement of [3H]-LSD from human 5-HT7 receptor expressed in CHO-K1 cell membranes after 120 mins by scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4038339,1,Scientific Literature,J Med Chem,2017,,,,,12.0,5HT7,12.0
CHEMBL318018,,,473.02,0.0,4.62,6l,Cc1sc2ccc(Cl)cc2c1S(=O)(=O)Nc1ccc2nccc(N3CCNCC3)c2c1,Ki,'=',nM,5.8,,,UO_0000065,12.26,0.26,1.18,7.8,0,CHEMBL618160,Binding affinity to human cloned 5-hydroxytryptamine 7 receptor in HEK 293 cells using [3H]-5-CT as radioligand,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1134724,1,Scientific Literature,Bioorg Med Chem Lett,2001,CHEMBL3307715,,,,-5.8,5HT7,1584.89
CHEMBL273890,,,395.59,0.0,4.33,19,O=C1Nc2cccc3c2C1(CCCCN1CCN(C2CCCCC2)CC1)CCC3,Ki,'=',nM,5.0,,,UO_0000065,12.64,0.24,0.67,14.05,0,CHEMBL619895,Binding affinity towards cloned human 5-hydroxytryptamine 7 receptor in HEK 293 cells,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132881,1,Scientific Literature,Bioorg Med Chem Lett,2000,CHEMBL3307715,,,,5.0,5HT7,10000.0
CHEMBL3235752,,,469.03,0.0,3.46,46,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCCN1CCN(c2cccc(Cl)c2)CC1,Ki,'=',nM,6.14,,,UO_0000065,13.09,0.25,2.68,8.79,0,CHEMBL3241204,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by beta-counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3232956,1,Scientific Literature,Eur J Med Chem,2014,CHEMBL3307715,,,,725.0,5HT7,725.0
CHEMBL3235753,,,455.0,0.0,3.07,47,NC(=O)[C@@H]1Cc2ccccc2CN1C(=O)CCCCN1CCN(c2ccc(Cl)cc2)CC1,Ki,'=',nM,6.65,,,UO_0000065,14.62,0.28,3.58,9.52,0,CHEMBL3241204,Displacement of [3H]-5-CT from human 5-HT7 receptor expressed in HEK293 cells after 1 hr by beta-counting,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3232956,1,Scientific Literature,Eur J Med Chem,2014,CHEMBL3307715,,,,223.0,5HT7,223.0
CHEMBL4212698,,,428.48,0.0,3.53,76,O=S(=O)(NC1CCN(CCOc2cccc(C(F)(F)F)c2)CC1)c1ccccc1,Ki,'=',nM,5.8,,,UO_0000065,13.54,0.27,2.27,9.89,0,CHEMBL4201398,Displacement of [3H]-5-CT from human serotonin 5-HT7B receptor expressed in HEK293 cells incubated for 1 hr by radioligand binding assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4196189,1,Scientific Literature,J Med Chem,2018,,,,,1580.0,5HT7,1580.0
CHEMBL4212435,,,273.36,0.0,2.61,13,C[C@@H]1SC(c2ccccc2O)=N[C@H]1Cc1c[nH]cn1,Ki,'=',nM,5.44,,,UO_0000065,19.91,0.39,2.83,8.88,0,CHEMBL4192998,Displacement of [3H]-LSD from human 5-HT7A receptor expressed in HEK cells after 90 mins by microbeta scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4190286,1,Scientific Literature,J Nat Prod,2017,,,,,3600.0,5HT7,3600.0
CHEMBL3746713,,,450.6,0.0,4.52,18,CN(C1CCN(CCOc2ccccc2-c2ccccc2)CC1)S(=O)(=O)c1ccccc1,Ki,'=',nM,7.0,,,UO_0000065,15.53,0.3,2.48,14.04,0,CHEMBL3750141,Displacement of [3H]-5-CT from human 5-HT7B receptor expressed in HEK293 cells incubated for 1 hr,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3745654,1,Scientific Literature,Bioorg Med Chem,2016,CHEMBL3307715,,,,100.0,5HT7,100.0
CHEMBL4590226,,,386.52,0.0,2.78,18b,NC(=O)c1sccc1NC(=O)CCCCN1CCN(c2ccccc2)CC1,Ki,'=',nM,8.73,,,UO_0000065,22.59,0.44,5.95,11.1,0,CHEMBL4313569,Displacement of [3H]-5-HT from human 5HT7 receptor expressed in CHO-K1 cells incubated for 40 mins in presence of serotonin by liquid scintillation counter,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4311963,1,Scientific Literature,Eur J Med Chem,2019,CHEMBL3307512,,,,1.86,5HT7,1.86
CHEMBL4469847,,,254.29,0.0,2.15,7; AH-494,CCn1cncc1-c1c[nH]c2ccc(C(N)=O)cc12,Ki,'=',nM,8.3,,,UO_0000065,32.64,0.6,6.15,10.82,0,CHEMBL4369113,Displacement of [3H]-5-CT from recombinant human 5HT7b receptor expressed in HEK293 cells measured after 1 hr by microbeta counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4368858,1,Scientific Literature,Medchemcomm,2018,CHEMBL3307715,,,,5.0,5HT7,5.0
CHEMBL3289944,,,444.63,0.0,3.49,3,Cc1cccc(S(=O)(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)c1,Ki,'=',nM,8.8,,,UO_0000065,19.78,0.4,5.31,13.42,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,1.6,5HT7,1.6
CHEMBL3286432,,,483.03,0.0,3.97,7,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc(F)c(Cl)c1,Ki,'=',nM,8.28,,,UO_0000065,17.13,0.36,4.31,12.63,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,5.3,5HT7,5.3
CHEMBL3289954,,,480.66,0.0,4.33,14,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,Ki,'=',nM,8.74,,,UO_0000065,18.19,0.36,4.41,13.34,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,1.8,5HT7,1.8
CHEMBL3289958,,,486.69,0.0,4.39,18,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccccc2s1,Ki,'=',nM,8.0,,,UO_0000065,16.45,0.34,3.61,12.21,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,9.9,5HT7,9.9
CHEMBL3289960,,,521.13,2.0,5.05,20,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,Ki,'=',nM,8.05,,,UO_0000065,15.44,0.33,3.0,12.28,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,9.0,5HT7,9.0
CHEMBL3289970,,,483.42,0.0,4.02,30,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(Cl)c(Cl)c1,Ki,'=',nM,9.15,,,UO_0000065,18.94,0.4,5.13,11.64,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,0.7,5HT7,0.7
CHEMBL3289971,,,452.94,0.0,3.11,31,O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1ccc(F)c(Cl)c1,Ki,'=',nM,8.0,,,UO_0000065,17.67,0.36,4.89,10.17,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,9.9,5HT7,9.9
CHEMBL3289983,,,491.04,0.0,4.19,43,O=S(=O)(NCCCN1CCN(c2noc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,Ki,'=',nM,6.05,,,UO_0000065,12.31,0.26,1.86,7.68,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,900.0,5HT7,900.0
CHEMBL3289990,,,417.51,0.0,3.43,50,Cc1cccc(S(=O)(=O)NCCN2CCC(c3noc4cc(F)ccc34)CC2)c1,Ki,'=',nM,8.96,,,UO_0000065,21.46,0.42,5.53,11.88,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,1.1,5HT7,1.1
CHEMBL3289996,,,483.97,0.0,4.7,56,O=S(=O)(NCCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(F)c(Cl)c1,Ki,'=',nM,8.36,,,UO_0000065,17.27,0.36,3.66,11.08,0,CHEMBL3297242,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHO-K1 cell membrane after 120 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,,,,4.4,5HT7,4.4
CHEMBL3092756,,,304.74,0.0,1.95,7,NC(N)=NC(=O)c1ccc2c(c1)Nc1ccccc1O2,Ki,'=',nM,6.84,,,UO_0000065,25.5,0.47,4.89,6.66,0,CHEMBL3095679,Displacement of [3H]5-HT from human 5-HT7 receptor expressed in CHO cells by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3091369,1,Scientific Literature,Bioorg Med Chem,2013,CHEMBL3308072,,,,144.0,5HT7,144.0
CHEMBL71,CHLORPROMAZINE,4.0,318.87,0.0,4.89,chlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,Ki,'=',nM,6.92,,,UO_0000065,21.72,0.45,2.03,106.86,0,CHEMBL3106133,Displacement of [3H]LSD from 5-HT7 receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3102773,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,119.0,5HT7,10.72
CHEMBL3262418,,,325.46,0.0,2.8,14t,OCc1cccc(NCCCN2CCN(c3ccccc3)CC2)c1,Ki,'=',nM,6.96,,,UO_0000065,21.4,0.4,4.16,17.97,0,CHEMBL3270013,Displacement of [3H]5-HT from human 5-HT7 receptor expressed in HEK293 cells after 30 mins by microbeta counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3259775,1,Scientific Literature,Eur J Med Chem,2014,CHEMBL3307715,,,,108.8,5HT7,108.8
CHEMBL3326986,,,487.64,0.0,4.98,1-12,COc1cccc(-c2ccccc2CNC(=O)CCCCN2CCN(c3ccccc3OC)CC2)c1,Ki,'=',nM,7.66,,,UO_0000065,15.7,0.29,2.68,14.17,0,CHEMBL3365905,Displacement of [3H]LSD from 5-HT7R (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351555,1,Scientific Literature,Bioorg Med Chem,2014,CHEMBL3307512,,,,22.0,5HT7,22.0
CHEMBL3326992,,,478.04,1.0,5.23,1-18,COc1ccccc1N1CCN(CCCC(=O)NCc2ccccc2-c2ccccc2Cl)CC1,Ki,'=',nM,7.33,,,UO_0000065,15.34,0.29,2.1,16.36,0,CHEMBL3365905,Displacement of [3H]LSD from 5-HT7R (unknown origin) expressed in CHO-K1 cells by liquid scintillation counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351555,1,Scientific Literature,Bioorg Med Chem,2014,CHEMBL3307512,,,,46.6,5HT7,46.6
CHEMBL159223,,,248.35,0.0,2.13,3h,CN(C)CCSc1n[nH]c(-c2ccccc2)n1,Ki,'=',nM,5.92,,,UO_0000065,23.84,0.48,3.79,13.21,0,CHEMBL620825,Binding affinity towards human 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-HT radioligand from the cloned receptor expressed in CHO cells,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1147426,1,Scientific Literature,Bioorg Med Chem Lett,2004,CHEMBL3308072,,,,1200.0,5HT7,1200.0
CHEMBL3310113,,,295.34,0.0,1.72,10e,CCc1cccc2c1-c1ccc(C(=O)N=C(N)N)cc1C2O,Ki,'=',nM,8.39,,,UO_0000065,28.4,0.52,6.67,8.25,0,CHEMBL3373147,Displacement of [3H]HT from human 5-HT7 receptor expressed in CHO cells by liquid scintillation counting,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352264,1,Scientific Literature,Bioorg Med Chem,2014,CHEMBL3308072,,,,4.1,5HT7,4.1
CHEMBL3423328,,,451.53,0.0,0.99,4,Cn1c(=O)c2c(nc3n(CCCCN4CCN(c5ccccc5O)CC4)ccn23)n(C)c1=O,Ki,'=',nM,5.87,,,UO_0000065,12.99,0.24,4.88,6.31,0,CHEMBL3423551,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHOK1 cells incubated for 60 mins by microbeta plate reader based method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3421538,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3307512,,,,1364.0,5HT7,1364.0
CHEMBL161203,,,244.43,0.0,3.09,3g,CN(C)CCSc1nc(C(C)(C)C)cs1,Ki,'=',nM,7.66,,,UO_0000065,31.33,0.7,4.57,47.47,0,CHEMBL620825,Binding affinity towards human 5-hydroxytryptamine 7 receptor by the displacement of [3H]-5-HT radioligand from the cloned receptor expressed in CHO cells,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1147426,1,Scientific Literature,Bioorg Med Chem Lett,2004,CHEMBL3308072,,,,22.0,5HT7,22.0
CHEMBL3423333,,,541.66,1.0,3.05,9,Cn1c(=O)c2c(nc3n(CCCCCN4CCN(c5ccccc5O)CC4)c(-c4ccccc4)cn23)n(C)c1=O,Ki,'=',nM,7.37,,,UO_0000065,13.6,0.25,4.32,7.93,0,CHEMBL3423551,Displacement of [3H]LSD from human recombinant 5-HT7 receptor expressed in CHOK1 cells incubated for 60 mins by microbeta plate reader based method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3421538,1,Scientific Literature,Eur J Med Chem,2015,CHEMBL3307512,,,,43.0,5HT7,43.0
CHEMBL204269,,,385.57,0.0,4.9,12g,CC(C)(CCCN1CCCC(c2ccccc2)C1)S(=O)(=O)c1ccccc1,Ki,'=',nM,8.15,,,UO_0000065,21.15,0.41,3.25,21.82,0,CHEMBL865587,Displacement of [3H]5-HT from the cloned human 5-HT7 receptor expressed in CHO cells,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139656,1,Scientific Literature,Bioorg Med Chem Lett,2006,CHEMBL3308072,,,,7.0,5HT7,7.0
CHEMBL1940403,,,379.93,0.0,4.94,4,OC1(c2ccc(Cl)cc2)CCN(CCCSc2ccc(F)cc2)CC1,Ki,'=',nM,5.98,,,UO_0000065,15.74,0.33,1.04,25.48,0,CHEMBL3366154,Displacement of [3H]LSD from human 5-HT7 receptor by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3155,Serotonin 7 (5-HT7) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3352364,1,Scientific Literature,Bioorg Med Chem Lett,2014,,,,,1044.0,5HT7,1044.0
