Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,Receptor,Standard Value
CHEMBL1940415,,,314.41,0.0,2.76,20,Fc1ccc(CCCCN2CCN(c3ncccn3)CC2)cc1,Ki,'=',nM,7.39,,,UO_0000065,23.5,0.44,4.63,22.9,0,CHEMBL1944114,Displacement of [3H]DOI from human 5HT2A receptor after 1 hr by liquid scintillation counting,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1938349,1,Scientific Literature,Bioorg Med Chem,2012.0,,,,,41.0,5HT2A,41.0
CHEMBL4163265,,,349.84,0.0,2.89,21a,Fc1ccccc1N1CCN(CCCNc2cncc(Cl)n2)CC1,Ki,'=',nM,7.0,,,UO_0000065,20.02,0.4,4.11,15.81,0,CHEMBL4137913,Displacement of [3H]ketanserin from 5-HT2A (unknown origin) expressed in membranes after 90 mins by scintillation counting method,B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4130639,1,Scientific Literature,J Med Chem,2018.0,,,,,99.0,5HT2A,99.0
CHEMBL91205,,,304.44,0.0,4.86,19,c1ccc(-c2[nH]c3ccccc3c2CCN2CCCCC2)cc1,Ki,'=',nM,8.57,,,UO_0000065,28.15,0.51,3.71,45.03,1,CHEMBL617060,Ability to displace [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor was determined,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132835,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3308072,,,,2.7,5HT2A,2.6
CHEMBL4637294,,,470.64,1.0,5.79,1m,O=C1c2cccc3cccc(c23)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,Ki,'=',nM,7.26,,,UO_0000065,15.43,0.29,1.47,18.3,0,CHEMBL4629188,Displacement of [3H]-ketanserin from recombinant human 5HT2A receptor expressed in CHOK1 cell membranes measured after 1 hr by microbeta counting method,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4627360,1,Scientific Literature,Bioorg Med Chem,2020.0,CHEMBL3307512,,,,55.0,5HT2A,55.0
CHEMBL244774,,,497.43,0.0,4.4,12,O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(-c2cccc[n+]2[O-])cc1,Ki,'=',nM,7.24,,,UO_0000065,14.55,0.29,2.84,11.58,0,CHEMBL895656,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148745,1,Scientific Literature,J Med Chem,2007.0,,,,,57.9,5HT2A,57.9
CHEMBL110365,,,455.6,0.0,4.6,7,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3c(c2)Cc2ccccc2-3)CC1,Ki,'=',nM,6.81,,,UO_0000065,14.94,0.27,2.21,15.19,0,CHEMBL895656,Binding affinity to human 5HT2A receptor,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1148745,1,Scientific Literature,J Med Chem,2007.0,,,,,156.0,5HT2A,156.0
CHEMBL90739,,,318.46,1.0,5.25,17,C[C@H]1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,Ki,'=',nM,8.4,,,UO_0000065,26.37,0.48,3.15,44.13,0,CHEMBL617061,Displacement of [3H]ketanserin from CHO cells expressing human 5-hydroxytryptamine 2A receptor.,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132836,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3308072,,,,4.0,5HT2A,4.0
CHEMBL52308,,,395.85,0.0,4.53,38,Cc1cc2c(cc1Cl)N(C(=O)Nc1ccc(Oc3cccnc3C)nn1)CC2,Ki,'=',nM,5.8,,,UO_0000065,14.65,0.28,1.27,7.23,0,CHEMBL616879,Binding affinity towards human cloned 5-hydroxytryptamine 2A receptor of HEK293 cells by displacement of [3H]ketanserin,B,BAO_0000219,cell-based format,,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133064,1,Scientific Literature,Bioorg Med Chem Lett,2000.0,CHEMBL3307715,,,,-5.8,5HT2A,1584.89
CHEMBL4785470,,,253.35,0.0,2.57,4d,c1ccc(-c2c3c(nn2C2CC2)CCNCC3)cc1,Ki,'=',nM,7.52,,,UO_0000065,29.69,0.54,4.95,25.2,0,CHEMBL4677345,Displacement of [3H]-ketanserin from human 5-HT2A receptor by competitive radioligand binding assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4673280,1,Scientific Literature,Bioorg Med Chem Lett,2021.0,,,ANTAGONIST,,30.0,5HT2A,30.0
CHEMBL91454,,,586.71,1.0,3.66,22,COc1cc(OC)c(C(=O)CCCCN2CCC3(CC2)NC(=O)NC3=O)cc1NS(=O)(=O)c1ccc(C(C)C)cc1,Ki,'=',nM,5.9,,,UO_0000065,10.06,0.2,2.24,4.12,0,CHEMBL616887,Displacement of [3H]-ketanserin from human cloned 5-hydroxytryptamine 2A receptor expressed in CHO-K1 cells.,B,BAO_0000219,cell-based format,,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1128924,1,Scientific Literature,Bioorg Med Chem Lett,1996.0,CHEMBL3307512,,,,-5.9,5HT2A,1258.93
CHEMBL2237137,,,500.0,1.0,1.43,23,Cn1c(=O)c2c(nc3n2CCCC(=O)N3CCCN2CCN(c3cccc(Cl)c3)CC2)n(C)c1=O,Ki,'=',nM,6.45,,,UO_0000065,12.89,0.25,5.02,7.27,0,CHEMBL3062282,Binding affinity to 5-HT2A (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3046932,1,Scientific Literature,Med Chem Res,2012.0,,,,,6.445,5HT2A,358.92
CHEMBL91588,,,479.54,1.0,0.27,22,COc1ccccc1N1CCN(CCCn2c(=O)ccn3c4c(=O)n(C)c(=O)n(C)c4nc23)CC1,Ki,'=',nM,5.41,,,UO_0000065,11.28,0.21,5.14,5.47,0,CHEMBL3062282,Binding affinity to 5-HT2A (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3046932,1,Scientific Literature,Med Chem Res,2012.0,,,,,5.411,5HT2A,3881.5
CHEMBL2237163,,,481.56,0.0,0.39,20,COc1ccccc1N1CCN(CCCN2C(=O)CCn3c2nc2c3c(=O)n(C)c(=O)n2C)CC1,Ki,'=',nM,5.38,,,UO_0000065,11.16,0.21,4.98,5.49,0,CHEMBL3062282,Binding affinity to 5-HT2A (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3046932,1,Scientific Literature,Med Chem Res,2012.0,,,,,5.375,5HT2A,4216.97
CHEMBL2237157,,,453.51,1.0,-0.83,13,Cn1c(=O)c2c(nc3n2CCC(=O)N3CCCN2CCN(c3ncccn3)CC2)n(C)c1=O,Ki,'=',nM,4.55,,,UO_0000065,10.04,0.19,5.38,3.98,0,CHEMBL3062282,Binding affinity to 5-HT2A (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3046932,1,Scientific Literature,Med Chem Res,2012.0,,,,,4.553,5HT2A,27989.81
CHEMBL91021,,,449.52,0.0,0.26,11,Cn1c(=O)c2c(nc3n(CCCN4CCN(c5ccccc5)CC4)c(=O)ccn23)n(C)c1=O,Ki,'=',nM,5.33,,,UO_0000065,11.86,0.22,5.07,5.94,0,CHEMBL3062282,Binding affinity to 5-HT2A (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3046932,1,Scientific Literature,Med Chem Res,2012.0,,,,,5.33,5HT2A,4677.35
CHEMBL2237155,,,451.58,0.0,1.25,9,Cn1c(=O)c2c(nc3n2CCCCN3CCCN2CCN(c3ccccc3)CC2)n(C)c1=O,Ki,'=',nM,6.59,,,UO_0000065,14.59,0.27,5.34,9.21,0,CHEMBL3062282,Binding affinity to 5-HT2A (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3046932,1,Scientific Literature,Med Chem Res,2012.0,,,,,6.588,5HT2A,258.23
CHEMBL3639968,,,476.62,0.0,4.26,BDBM121524,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1)N1CCc2ccccc21,Ki,'=',nM,7.54,,250013,UO_0000065,15.82,0.29,3.28,13.17,0,CHEMBL3707798,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 μg protein/well (D2, D3) and 15 μg protein/well (5-HT2A), respectively. The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 μl with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 μM-0.1 nM for 1 h at RT.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639169,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,28.75,5HT2A,28.75
CHEMBL91855,,,246.74,0.0,3.06,14h,CC(N)Cn1ccc2c1-c1cc(Cl)ccc1C2,Ki,'=',nM,6.7,,,UO_0000065,27.15,0.54,3.64,21.65,0,CHEMBL617404,Binding affinity against human 5-hydroxytryptamine 2A receptor using displacement of [3H]5-HT,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130391,1,Scientific Literature,J Med Chem,1997.0,,,,,-6.7,5HT2A,199.53
CHEMBL198330,,,413.49,0.0,4.15,10 table 1,COc1ccc(N2CCN(c3cccc(F)c3)C2=O)cc1OCCN1CCCCC1,Ki,'=',nM,5.7,,,UO_0000065,13.79,0.26,1.55,12.6,0,CHEMBL872162,Binding affinity for human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1143636,1,Scientific Literature,Bioorg Med Chem Lett,2005.0,CHEMBL3307715,,,,5.7,5HT2A,1995.26
CHEMBL3986708,,,536.65,1.0,4.15,BDBM180702,O=C(N[C@H]1CC[C@H](CCN2CCC(c3noc4cc(F)ccc34)CC2)CC1)c1cnc(N2CCOCC2)cn1,Ki,'=',nM,8.42,,327289,UO_0000065,15.69,0.29,4.27,8.71,0,CHEMBL3887260,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12,000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3886245,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,3.81,5HT2A,3.81
CHEMBL3695363,,,398.55,0.0,4.32,BDBM138406,COCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1,Ki,'=',nM,8.38,,272538,UO_0000065,21.02,0.39,4.06,15.31,0,CHEMBL3707859,"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3638568,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,4.2,5HT2A,4.2
CHEMBL314019,,,282.43,0.0,3.99,7,CC1(C)Cc2c(c3cccc4c3n2CCNC4)C(C)(C)C1,Ki,'=',nM,6.82,,,UO_0000065,24.14,0.44,2.83,40.2,0,CHEMBL617066,Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146741,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,CHEMBL3308072,,,,152.0,5HT2A,152.0
CHEMBL376455,,,188.23,0.0,0.79,19,O=C1c2ccccc2C2CNCCN12,Ki,'=',nM,5.07,,Antagonist,UO_0000065,26.93,0.49,4.28,15.67,0,CHEMBL918965,Displacement of [125I]DOI from human recombinant 5HT2A expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,8540.0,5HT2A,8540.0
CHEMBL220207,,,234.32,0.0,1.51,26,CSc1cccc2c1C(=O)N1CCNCC21,Ki,'=',nM,6.67,,Antagonist,UO_0000065,28.45,0.57,5.16,20.61,0,CHEMBL918965,Displacement of [125I]DOI from human recombinant 5HT2A expressed in HEK293E cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293E,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1142951,1,Scientific Literature,J Med Chem,2007.0,,,ANTAGONIST,,216.0,5HT2A,216.0
CHEMBL313856,,,226.68,0.0,2.78,5o,CC(N)Cn1ccc2cc(Cl)c(F)cc21,Ki,'=',nM,7.4,,,UO_0000065,32.65,0.67,4.62,23.91,0,CHEMBL617404,Binding affinity against human 5-hydroxytryptamine 2A receptor using displacement of [3H]5-HT,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130391,1,Scientific Literature,J Med Chem,1997.0,,,,,-7.4,5HT2A,39.81
CHEMBL3642768,,,458.6,0.0,1.74,BDBM106502,O=C(CC1C[C@H](O)CO1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1,Ki,'=',nM,7.65,,225261,UO_0000065,16.68,0.32,5.91,8.77,0,CHEMBL3707789,"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",B,BAO_0000219,cell-based format,Homo sapiens,,,EBNA,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639183,37,BindingDB Patent Bioactivity Data,,2013.0,,,,,22.5,5HT2A,22.5
CHEMBL89738,,,254.38,0.0,3.4,11,c1cc2c3c(c1)c1c(n3CCNC2)CCCCCC1,Ki,'=',nM,7.44,,,UO_0000065,29.26,0.54,4.04,43.89,0,CHEMBL617066,Agonistic binding affinity against human 5-hydroxytryptamine 2A receptor in CHO cells using 8-OH-DPA radioligand,B,BAO_0000219,cell-based format,,,,CHO,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1146741,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,CHEMBL3308072,,,,36.0,5HT2A,36.0
CHEMBL3676865,,,408.59,1.0,5.48,BDBM141778,O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)C1CCC1,Ki,'=',nM,8.26,,277334,UO_0000065,20.2,0.38,2.77,18.15,0,CHEMBL3707804,"Radioligand Binding Assay: liquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KC1, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein / well (D2, D3) and 15 ug protein / well (5-HT2A), respectively.The binding affinity (IQ) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ulÂ with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H] -spiperone for D2, 0.5 nM [3H] -spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10uM - 0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.",B,BAO_0000019,assay format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3639297,37,BindingDB Patent Bioactivity Data,,2014.0,,,,,5.56,5HT2A,5.56
CHEMBL3409256,,,518.64,1.0,3.57,47,NC(=O)c1ccccc1OCCCN1CCN(c2cccc3c2ccn3S(=O)(=O)c2ccccc2)CC1,Ki,'=',nM,7.54,,,UO_0000065,14.53,0.28,3.97,7.7,0,CHEMBL3413555,Displacement of [3H]ketanserin from human 5-HT2A receptor expressed in HEK-293 cells,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3407464,1,Scientific Literature,Eur J Med Chem,2015.0,CHEMBL3307715,,,,29.0,5HT2A,29.0
CHEMBL496739,,,391.52,0.0,4.07,4,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,Ki,'=',nM,7.82,,,UO_0000065,19.96,0.37,3.75,16.04,0,CHEMBL3381716,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351528,1,Scientific Literature,J Med Chem,2014.0,,,,,15.3,5HT2A,15.3
CHEMBL3358101,,,388.52,0.0,3.57,5j,O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2cn1,Ki,'=',nM,7.4,,,UO_0000065,19.04,0.35,3.83,15.26,0,CHEMBL3381716,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351528,1,Scientific Literature,J Med Chem,2014.0,,,,,40.0,5HT2A,40.0
CHEMBL3358496,,,390.49,0.0,2.36,5o,O=C(NCCCCN1CCN(c2ncccn2)CC1)c1cc2ccccc2cn1,Ki,'=',nM,5.91,,,UO_0000065,15.14,0.28,3.55,7.96,0,CHEMBL3381716,Binding affinity to 5HT2A receptor (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351528,1,Scientific Literature,J Med Chem,2014.0,,,,,1228.0,5HT2A,1228.0
CHEMBL3403332,,,464.59,0.0,4.72,6,O=S(=O)(Nc1cc2c(c3ccccc13)OC1(N3CCOCC3)CCCCC21)c1ccccc1,Ki,'=',nM,4.47,,,UO_0000065,9.62,0.19,-0.25,6.59,0,CHEMBL3404597,Displacement of [3H]-ketanserin from human cloned 5-HT2A receptor expressed in CHO-K1 cells at 0.1 and 1 uM,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3399949,1,Scientific Literature,Bioorg Med Chem Lett,2015.0,CHEMBL3307512,,,,33870.0,5HT2A,33870.0
CHEMBL3664881,,,408.56,0.0,3.09,BDBM107566,CS(=O)(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1,Ki,'=',nM,7.5,,227116,UO_0000065,18.37,0.37,4.41,11.06,0,CHEMBL3705629,"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.",B,BAO_0000219,cell-based format,Homo sapiens,,,EBNA,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3638396,37,BindingDB Patent Bioactivity Data,,2013.0,,,,,31.32,5HT2A,31.32
CHEMBL3289960,,,521.13,2.0,5.05,20,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cc2ccc(Cl)cc2s1,Ki,'=',nM,8.19,,,UO_0000065,15.71,0.34,3.14,12.49,0,CHEMBL3297243,Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3307512,,,,6.5,5HT2A,6.5
CHEMBL3289963,,,456.6,0.0,2.43,23,O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,Ki,'=',nM,7.92,,,UO_0000065,17.35,0.35,5.49,9.56,0,CHEMBL3297243,Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3307512,,,,12.0,5HT2A,12.0
CHEMBL3289964,,,470.62,0.0,2.82,24,O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,Ki,'=',nM,8.09,,,UO_0000065,17.19,0.35,5.27,9.77,0,CHEMBL3297243,Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3307512,,,,8.1,5HT2A,8.1
CHEMBL3289965,,,473.65,0.0,3.4,25,O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cccc2scnc12,Ki,'=',nM,8.08,,,UO_0000065,17.05,0.36,4.68,10.3,0,CHEMBL3297243,Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3307512,,,,8.4,5HT2A,8.4
CHEMBL3289980,,,499.04,0.0,4.52,40,O=S(=O)(NCCCCN1CCN(c2noc3ccccc23)CC1)c1ccc2cc(Cl)ccc2c1,Ki,'=',nM,8.11,,,UO_0000065,16.26,0.33,3.59,10.31,0,CHEMBL3297243,Displacement of [3H]ketanserin from human recombinant 5-HT2A receptor expressed in CHO-K1 cell membrane after 60 mins by liquid scintillation counting analysis,B,BAO_0000219,cell-based format,Homo sapiens,,,CHO-K1,,,,,CHEMBL224,Serotonin 2a (5-HT2a) receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286108,1,Scientific Literature,J Med Chem,2014.0,CHEMBL3307512,,,,7.7,5HT2A,7.7
